filepath,filename,classe,split
C:\Users\Letic\Downloads\NEU-CLS\PS_206.bmp,PS_206.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_120.bmp,Sc_120.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_229.bmp,Pa_229.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\RS_274.bmp,RS_274.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_32.bmp,Sc_32.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_220.bmp,Cr_220.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_184.bmp,Cr_184.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\RS_30.bmp,RS_30.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_143.bmp,Cr_143.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_199.bmp,Cr_199.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_11.bmp,Pa_11.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_149.bmp,Sc_149.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_276.bmp,Sc_276.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_116.bmp,Pa_116.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\RS_206.bmp,RS_206.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\RS_188.bmp,RS_188.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\RS_151.bmp,RS_151.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\In_130.bmp,In_130.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\PS_57.bmp,PS_57.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\In_42.bmp,In_42.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\In_295.bmp,In_295.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_251.bmp,Sc_251.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\In_213.bmp,In_213.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\RS_197.bmp,RS_197.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_6.bmp,Cr_6.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_277.bmp,Sc_277.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Sc_229.bmp,Sc_229.bmp,Scratches,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_293.bmp,Pa_293.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\PS_1.bmp,PS_1.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\RS_58.bmp,RS_58.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\PS_86.bmp,PS_86.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_39.bmp,Pa_39.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\In_212.bmp,In_212.bmp,Inclusion,val
C:\Users\Letic\Downloads\NEU-CLS\RS_88.bmp,RS_88.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_22.bmp,Cr_22.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_189.bmp,Cr_189.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_94.bmp,Pa_94.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\RS_161.bmp,RS_161.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\RS_205.bmp,RS_205.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\PS_51.bmp,PS_51.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_172.bmp,Cr_172.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\RS_172.bmp,RS_172.bmp,Rolled-in_Scale,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_95.bmp,Pa_95.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\PS_182.bmp,PS_182.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_78.bmp,Pa_78.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\Pa_134.bmp,Pa_134.bmp,Patches,val
C:\Users\Letic\Downloads\NEU-CLS\PS_61.bmp,PS_61.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_151.bmp,Cr_151.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_135.bmp,Cr_135.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\PS_96.bmp,PS_96.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\PS_90.bmp,PS_90.bmp,Pitted_Surface,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_147.bmp,Cr_147.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\Cr_237.bmp,Cr_237.bmp,Crazing,val
C:\Users\Letic\Downloads\NEU-CLS\RS_175.bmp,RS_175.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_78.bmp,PS_78.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_94.bmp,Cr_94.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_69.bmp,Cr_69.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\RS_3.bmp,RS_3.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_166.bmp,Pa_166.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_138.bmp,Cr_138.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\RS_116.bmp,RS_116.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\In_270.bmp,In_270.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_128.bmp,Sc_128.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_103.bmp,Sc_103.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_181.bmp,Pa_181.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_280.bmp,RS_280.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_69.bmp,Pa_69.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_295.bmp,Pa_295.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_11.bmp,In_11.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_243.bmp,Cr_243.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_190.bmp,Pa_190.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_13.bmp,In_13.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_134.bmp,Sc_134.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_268.bmp,RS_268.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\In_200.bmp,In_200.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_171.bmp,Sc_171.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_92.bmp,Pa_92.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_122.bmp,In_122.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_130.bmp,PS_130.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\RS_237.bmp,RS_237.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_132.bmp,PS_132.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_151.bmp,Sc_151.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_163.bmp,Sc_163.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_181.bmp,In_181.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_186.bmp,Sc_186.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_111.bmp,Pa_111.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_103.bmp,PS_103.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_286.bmp,Cr_286.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_247.bmp,Pa_247.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_10.bmp,RS_10.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_48.bmp,Cr_48.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\PS_169.bmp,PS_169.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\In_83.bmp,In_83.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_91.bmp,PS_91.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_214.bmp,Cr_214.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_226.bmp,Pa_226.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_184.bmp,In_184.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_2.bmp,PS_2.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\PS_41.bmp,PS_41.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\RS_104.bmp,RS_104.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\RS_131.bmp,RS_131.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_272.bmp,Pa_272.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_284.bmp,Pa_284.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_45.bmp,Cr_45.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_182.bmp,Sc_182.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_235.bmp,PS_235.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\In_230.bmp,In_230.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_266.bmp,Pa_266.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_47.bmp,Sc_47.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_111.bmp,In_111.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_161.bmp,PS_161.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_218.bmp,Pa_218.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_238.bmp,In_238.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_280.bmp,Pa_280.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_148.bmp,Pa_148.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_106.bmp,Sc_106.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_102.bmp,Sc_102.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_52.bmp,RS_52.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_249.bmp,Cr_249.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\In_253.bmp,In_253.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_277.bmp,PS_277.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\In_201.bmp,In_201.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\RS_253.bmp,RS_253.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_45.bmp,Sc_45.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_120.bmp,RS_120.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\In_271.bmp,In_271.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_281.bmp,PS_281.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_255.bmp,Pa_255.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_23.bmp,Pa_23.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_105.bmp,In_105.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_221.bmp,Sc_221.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_167.bmp,PS_167.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\PS_79.bmp,PS_79.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_139.bmp,Cr_139.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_250.bmp,Sc_250.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_108.bmp,RS_108.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\In_58.bmp,In_58.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\RS_176.bmp,RS_176.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_300.bmp,Pa_300.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_102.bmp,PS_102.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_231.bmp,Pa_231.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_101.bmp,In_101.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\In_187.bmp,In_187.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_227.bmp,PS_227.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_33.bmp,Pa_33.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_153.bmp,Sc_153.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_243.bmp,PS_243.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_291.bmp,Pa_291.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_216.bmp,Cr_216.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_66.bmp,Pa_66.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_244.bmp,RS_244.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_62.bmp,Cr_62.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_35.bmp,Pa_35.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_124.bmp,Pa_124.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_244.bmp,Cr_244.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_228.bmp,Pa_228.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_163.bmp,Cr_163.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\RS_266.bmp,RS_266.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_140.bmp,Pa_140.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_295.bmp,Cr_295.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\PS_222.bmp,PS_222.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\RS_259.bmp,RS_259.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_219.bmp,PS_219.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_193.bmp,Sc_193.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_39.bmp,In_39.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\In_240.bmp,In_240.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\In_234.bmp,In_234.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_204.bmp,Pa_204.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_134.bmp,PS_134.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_191.bmp,Cr_191.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\PS_92.bmp,PS_92.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\RS_196.bmp,RS_196.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_30.bmp,Sc_30.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_177.bmp,RS_177.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_106.bmp,Cr_106.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\In_152.bmp,In_152.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_7.bmp,Cr_7.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_77.bmp,Pa_77.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_180.bmp,Pa_180.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_100.bmp,Sc_100.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_113.bmp,PS_113.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\In_103.bmp,In_103.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\In_155.bmp,In_155.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_34.bmp,PS_34.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_101.bmp,Cr_101.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\PS_166.bmp,PS_166.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\PS_224.bmp,PS_224.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\In_121.bmp,In_121.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\RS_12.bmp,RS_12.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\RS_43.bmp,RS_43.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_152.bmp,PS_152.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_268.bmp,Cr_268.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_87.bmp,Cr_87.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\PS_107.bmp,PS_107.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_244.bmp,Pa_244.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_80.bmp,Pa_80.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_230.bmp,Sc_230.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_209.bmp,Sc_209.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_116.bmp,PS_116.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_25.bmp,Pa_25.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_223.bmp,PS_223.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\PS_64.bmp,PS_64.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\PS_244.bmp,PS_244.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\PS_19.bmp,PS_19.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_8.bmp,Sc_8.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_28.bmp,Pa_28.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_75.bmp,In_75.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_162.bmp,Pa_162.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_248.bmp,RS_248.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_99.bmp,Sc_99.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_28.bmp,RS_28.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_91.bmp,Sc_91.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_195.bmp,Sc_195.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_42.bmp,Cr_42.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_93.bmp,Cr_93.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_26.bmp,Pa_26.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_84.bmp,Pa_84.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_33.bmp,Cr_33.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_283.bmp,Pa_283.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_70.bmp,Sc_70.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_139.bmp,Pa_139.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_131.bmp,In_131.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_266.bmp,Sc_266.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_118.bmp,RS_118.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_294.bmp,Cr_294.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_11.bmp,Sc_11.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_113.bmp,In_113.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_56.bmp,Cr_56.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_100.bmp,Pa_100.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_40.bmp,Cr_40.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\RS_186.bmp,RS_186.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_141.bmp,Sc_141.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_162.bmp,Cr_162.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\In_186.bmp,In_186.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\RS_178.bmp,RS_178.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\RS_171.bmp,RS_171.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_290.bmp,Cr_290.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\In_86.bmp,In_86.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_240.bmp,Pa_240.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_72.bmp,Cr_72.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_31.bmp,Sc_31.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_169.bmp,RS_169.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_130.bmp,Pa_130.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_299.bmp,RS_299.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_74.bmp,PS_74.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\RS_80.bmp,RS_80.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\RS_287.bmp,RS_287.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_50.bmp,PS_50.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_243.bmp,Pa_243.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_147.bmp,Sc_147.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_14.bmp,In_14.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_292.bmp,Sc_292.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_3.bmp,In_3.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_297.bmp,PS_297.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_21.bmp,Cr_21.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_132.bmp,Sc_132.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_181.bmp,Cr_181.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_280.bmp,Cr_280.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\RS_31.bmp,RS_31.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\In_116.bmp,In_116.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_155.bmp,Cr_155.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\PS_140.bmp,PS_140.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_123.bmp,Sc_123.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_5.bmp,Sc_5.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_20.bmp,PS_20.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\In_142.bmp,In_142.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_44.bmp,Sc_44.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_284.bmp,Cr_284.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\PS_215.bmp,PS_215.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_118.bmp,Cr_118.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_271.bmp,Cr_271.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\RS_191.bmp,RS_191.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\RS_273.bmp,RS_273.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\RS_9.bmp,RS_9.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_60.bmp,Cr_60.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_46.bmp,Cr_46.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\In_82.bmp,In_82.bmp,Inclusion,test
