image_path,filename,split,label,label_idx
C:\Users\Letic\Downloads\NEU-CLS\RS_205.bmp,RS_205.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_51.bmp,PS_51.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_172.bmp,Cr_172.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_172.bmp,RS_172.bmp,val,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_95.bmp,Pa_95.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_182.bmp,PS_182.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_78.bmp,Pa_78.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_134.bmp,Pa_134.bmp,val,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_61.bmp,PS_61.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_151.bmp,Cr_151.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_135.bmp,Cr_135.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_96.bmp,PS_96.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_90.bmp,PS_90.bmp,val,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_147.bmp,Cr_147.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_237.bmp,Cr_237.bmp,val,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_175.bmp,RS_175.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_78.bmp,PS_78.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_94.bmp,Cr_94.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_69.bmp,Cr_69.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_3.bmp,RS_3.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_166.bmp,Pa_166.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_138.bmp,Cr_138.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_116.bmp,RS_116.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_270.bmp,In_270.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_128.bmp,Sc_128.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_103.bmp,Sc_103.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_181.bmp,Pa_181.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_280.bmp,RS_280.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_69.bmp,Pa_69.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_295.bmp,Pa_295.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_11.bmp,In_11.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_243.bmp,Cr_243.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_190.bmp,Pa_190.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_13.bmp,In_13.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_134.bmp,Sc_134.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_268.bmp,RS_268.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_200.bmp,In_200.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_171.bmp,Sc_171.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_92.bmp,Pa_92.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_122.bmp,In_122.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_130.bmp,PS_130.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_237.bmp,RS_237.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_132.bmp,PS_132.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_151.bmp,Sc_151.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_163.bmp,Sc_163.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_181.bmp,In_181.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_186.bmp,Sc_186.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_111.bmp,Pa_111.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_103.bmp,PS_103.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_286.bmp,Cr_286.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_247.bmp,Pa_247.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_10.bmp,RS_10.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_48.bmp,Cr_48.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_169.bmp,PS_169.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_83.bmp,In_83.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_91.bmp,PS_91.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_214.bmp,Cr_214.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_226.bmp,Pa_226.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_184.bmp,In_184.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_2.bmp,PS_2.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_41.bmp,PS_41.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_104.bmp,RS_104.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_131.bmp,RS_131.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_272.bmp,Pa_272.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_284.bmp,Pa_284.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_45.bmp,Cr_45.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_182.bmp,Sc_182.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_235.bmp,PS_235.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_230.bmp,In_230.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_266.bmp,Pa_266.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_47.bmp,Sc_47.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_111.bmp,In_111.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_161.bmp,PS_161.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_218.bmp,Pa_218.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_238.bmp,In_238.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_280.bmp,Pa_280.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_148.bmp,Pa_148.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_106.bmp,Sc_106.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_102.bmp,Sc_102.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_52.bmp,RS_52.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_249.bmp,Cr_249.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_253.bmp,In_253.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_277.bmp,PS_277.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_201.bmp,In_201.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_253.bmp,RS_253.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_45.bmp,Sc_45.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_120.bmp,RS_120.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_271.bmp,In_271.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_281.bmp,PS_281.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_255.bmp,Pa_255.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_23.bmp,Pa_23.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_105.bmp,In_105.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_221.bmp,Sc_221.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_167.bmp,PS_167.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_79.bmp,PS_79.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_139.bmp,Cr_139.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_250.bmp,Sc_250.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_108.bmp,RS_108.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_58.bmp,In_58.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_176.bmp,RS_176.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_300.bmp,Pa_300.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_102.bmp,PS_102.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_231.bmp,Pa_231.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_101.bmp,In_101.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_187.bmp,In_187.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_227.bmp,PS_227.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_33.bmp,Pa_33.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_153.bmp,Sc_153.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_243.bmp,PS_243.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_291.bmp,Pa_291.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_216.bmp,Cr_216.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_66.bmp,Pa_66.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_244.bmp,RS_244.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_62.bmp,Cr_62.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_35.bmp,Pa_35.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_124.bmp,Pa_124.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_244.bmp,Cr_244.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_228.bmp,Pa_228.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_163.bmp,Cr_163.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_266.bmp,RS_266.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_140.bmp,Pa_140.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_295.bmp,Cr_295.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_222.bmp,PS_222.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_259.bmp,RS_259.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_219.bmp,PS_219.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_193.bmp,Sc_193.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_39.bmp,In_39.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_240.bmp,In_240.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_234.bmp,In_234.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_204.bmp,Pa_204.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_134.bmp,PS_134.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_191.bmp,Cr_191.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_92.bmp,PS_92.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_196.bmp,RS_196.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_30.bmp,Sc_30.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_177.bmp,RS_177.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_106.bmp,Cr_106.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_152.bmp,In_152.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_7.bmp,Cr_7.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_77.bmp,Pa_77.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_180.bmp,Pa_180.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_100.bmp,Sc_100.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_113.bmp,PS_113.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_103.bmp,In_103.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_155.bmp,In_155.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_34.bmp,PS_34.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_101.bmp,Cr_101.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_166.bmp,PS_166.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_224.bmp,PS_224.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_121.bmp,In_121.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_12.bmp,RS_12.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_43.bmp,RS_43.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_152.bmp,PS_152.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_268.bmp,Cr_268.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_87.bmp,Cr_87.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_107.bmp,PS_107.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_244.bmp,Pa_244.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_80.bmp,Pa_80.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_230.bmp,Sc_230.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_209.bmp,Sc_209.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_116.bmp,PS_116.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_25.bmp,Pa_25.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_223.bmp,PS_223.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_64.bmp,PS_64.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_244.bmp,PS_244.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_19.bmp,PS_19.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_8.bmp,Sc_8.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_28.bmp,Pa_28.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_75.bmp,In_75.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_162.bmp,Pa_162.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_248.bmp,RS_248.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_99.bmp,Sc_99.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_28.bmp,RS_28.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_91.bmp,Sc_91.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_195.bmp,Sc_195.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_42.bmp,Cr_42.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_93.bmp,Cr_93.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_26.bmp,Pa_26.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Pa_84.bmp,Pa_84.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_33.bmp,Cr_33.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_283.bmp,Pa_283.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_70.bmp,Sc_70.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_139.bmp,Pa_139.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_131.bmp,In_131.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_266.bmp,Sc_266.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_118.bmp,RS_118.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_294.bmp,Cr_294.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_11.bmp,Sc_11.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_113.bmp,In_113.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_56.bmp,Cr_56.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_100.bmp,Pa_100.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_40.bmp,Cr_40.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_186.bmp,RS_186.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_141.bmp,Sc_141.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_162.bmp,Cr_162.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_186.bmp,In_186.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_178.bmp,RS_178.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_171.bmp,RS_171.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_290.bmp,Cr_290.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_86.bmp,In_86.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_240.bmp,Pa_240.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_72.bmp,Cr_72.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_31.bmp,Sc_31.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_169.bmp,RS_169.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_130.bmp,Pa_130.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_299.bmp,RS_299.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_74.bmp,PS_74.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_80.bmp,RS_80.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_287.bmp,RS_287.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_50.bmp,PS_50.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_243.bmp,Pa_243.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_147.bmp,Sc_147.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_14.bmp,In_14.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_292.bmp,Sc_292.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_3.bmp,In_3.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_297.bmp,PS_297.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_21.bmp,Cr_21.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_132.bmp,Sc_132.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_181.bmp,Cr_181.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_280.bmp,Cr_280.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_31.bmp,RS_31.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_116.bmp,In_116.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_155.bmp,Cr_155.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_140.bmp,PS_140.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_123.bmp,Sc_123.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_5.bmp,Sc_5.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_20.bmp,PS_20.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_142.bmp,In_142.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_44.bmp,Sc_44.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Cr_284.bmp,Cr_284.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_215.bmp,PS_215.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_118.bmp,Cr_118.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_271.bmp,Cr_271.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_191.bmp,RS_191.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_273.bmp,RS_273.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_9.bmp,RS_9.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_60.bmp,Cr_60.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_46.bmp,Cr_46.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_82.bmp,In_82.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_11.bmp,PS_11.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_18.bmp,PS_18.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_96.bmp,Sc_96.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_74.bmp,Sc_74.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_50.bmp,In_50.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_270.bmp,Pa_270.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\PS_164.bmp,PS_164.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_53.bmp,RS_53.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_234.bmp,PS_234.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_178.bmp,Cr_178.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_201.bmp,RS_201.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_13.bmp,Cr_13.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_101.bmp,RS_101.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_159.bmp,Sc_159.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_233.bmp,Pa_233.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_43.bmp,Sc_43.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_69.bmp,Sc_69.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_298.bmp,Pa_298.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_144.bmp,In_144.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_5.bmp,In_5.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_234.bmp,RS_234.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_65.bmp,RS_65.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_63.bmp,Cr_63.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_171.bmp,Cr_171.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_131.bmp,Sc_131.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_135.bmp,RS_135.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_67.bmp,Cr_67.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_56.bmp,In_56.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_157.bmp,In_157.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_150.bmp,In_150.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_256.bmp,Cr_256.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_9.bmp,PS_9.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_126.bmp,PS_126.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_151.bmp,Pa_151.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_146.bmp,Cr_146.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_54.bmp,Sc_54.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_257.bmp,In_257.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_97.bmp,PS_97.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_154.bmp,Sc_154.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_148.bmp,RS_148.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_208.bmp,Cr_208.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_110.bmp,Cr_110.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_245.bmp,PS_245.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_152.bmp,Sc_152.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_242.bmp,Sc_242.bmp,test,Sc,5
